C-SDB_TIT-0;C-W96-0;C-SDB_BBTR-0;F-ANK;F-UEB
201109;W96-7;87;6316;47647
201109;W96-8;01;67672;193438
201109;W96-8;02;41133;130279
201109;W96-8;03;17718;54550
201109;W96-8;04;3150;17711
201109;W96-8;70;8008;33522
201109;W96-8;81;3222;6003
201109;W96-8;73;2214;6774
201109;W96-8;76;164;301
201109;W96-8;83;9266;9599
201109;W96-8;84;5954;21041
201109;W96-8;60;5729;28816
201109;W96-8;61;661;3241
201109;W96-8;86;12338;78104
201109;W96-8;87;2482;16465
201109;W96-9;01;290298;619602
201109;W96-9;02;141655;313133
201109;W96-9;03;44722;103354
201109;W96-9;04;644;2284
201109;W96-9;70;3115;12055
201109;W96-9;81;27424;63836
201109;W96-9;60;409;2037
201110;W96-1;01;40958;112767
201110;W96-1;02;15560;39014
201110;W96-1;03;3092;13430
201110;W96-1;04;677;1978
201110;W96-1;70;3848;10378
201110;W96-1;81;290;437
201110;W96-1;73;14;110
201110;W96-1;71;432;12123
201110;W96-1;76;719;6422
201110;W96-1;84;359;565
201110;W96-1;60;1657;4597
201110;W96-1;61;1375;3824
201110;W96-1;86;743;3583
201110;W96-1;87;303;1310
201110;W96-2;01;60727;186706
201110;W96-2;02;29023;70163
201110;W96-2;03;6792;21752
201110;W96-2;04;3383;19953
201110;W96-2;70;3739;14405
201110;W96-2;81;2154;4635
201110;W96-2;71;404;9029
201110;W96-2;76;979;12346
201110;W96-2;83;582;712
201110;W96-2;84;2916;9857
201110;W96-2;60;1683;6533
201110;W96-2;61;490;2999
201110;W96-2;86;2633;17542
201110;W96-2;87;556;4038
201110;W96-3;01;102559;235386
201110;W96-3;02;59543;129869
201110;W96-3;03;19248;47264
201110;W96-3;04;482;1714
201110;W96-3;70;2197;6538
201110;W96-3;81;3612;6419
201110;W96-3;73;1;36
201110;W96-3;71;1315;27786
201110;W96-3;76;3327;48420
201110;W96-3;83;1825;2246
201110;W96-3;84;8244;22264
201110;W96-3;60;10104;26791
201110;W96-3;61;4875;14059
201110;W96-3;86;1959;8376
201110;W96-3;87;986;3577
201110;W96-4;01;77612;160714
201110;W96-4;02;49593;108022
201110;W96-4;03;27689;74889
201110;W96-4;04;2049;6418
201110;W96-4;70;1662;3994
201110;W96-4;81;5242;9512
201110;W96-4;73;3373;8694
201110;W96-4;71;2656;57905
201110;W96-4;76;2100;20453
201110;W96-4;83;1540;1685
201110;W96-4;84;7253;16874
201110;W96-4;60;3806;14598
201110;W96-4;61;2075;7821
201110;W96-4;86;1787;9647
201110;W96-4;87;1152;6343
201110;W96-5;01;171918;445796
201110;W96-5;02;66763;162701
201110;W96-5;03;17712;43488
201110;W96-5;04;7938;44470
201110;W96-5;70;2996;11524
201110;W96-5;81;5174;11056
201110;W96-5;73;3497;14383
201110;W96-5;71;1410;30051
201110;W96-5;76;1229;22952
201110;W96-5;83;1801;3190
201110;W96-5;84;5769;13073
201110;W96-5;60;3652;16060
201110;W96-5;61;2182;12158
201110;W96-5;86;8014;38851
201110;W96-5;87;2235;13518
201110;W96-6;01;118831;316601
201110;W96-6;02;69676;175715
201110;W96-6;03;13366;34439
201110;W96-6;04;4232;18072
201110;W96-6;70;2834;13400
201110;W96-6;81;11787;21585
201110;W96-6;73;1106;4602
201110;W96-6;71;1310;24301
201110;W96-6;76;912;15003
201110;W96-6;83;3446;3872
201110;W96-6;84;5566;15270
201110;W96-6;60;12957;40755
201110;W96-6;61;10125;30661
201110;W96-6;86;4038;19356
201110;W96-6;87;1937;7876
201110;W96-7;01;274600;934321
201110;W96-7;02;111765;360888
201110;W96-7;03;42092;136333
201110;W96-7;04;16832;81724
201110;W96-7;70;10664;46652
201110;W96-7;81;3607;7112
201110;W96-7;73;1504;4196
201110;W96-7;71;165;3111
201110;W96-7;76;328;3907
201110;W96-7;83;9004;10874
201110;W96-7;84;5063;12226
201110;W96-7;60;11363;48471
201110;W96-7;61;3838;18973
201110;W96-7;86;22507;126079
201110;W96-7;87;4871;26947
201110;W96-8;01;57275;154737
201110;W96-8;02;25384;73194
201110;W96-8;03;9883;32187
201110;W96-8;04;2031;10838
201110;W96-8;70;2809;14033
201110;W96-8;81;3654;7715
201110;W96-8;73;1636;6324
201110;W96-8;76;116;212
201110;W96-8;83;1807;1936
201110;W96-8;84;5628;14595
201110;W96-8;60;2980;14384
201110;W96-8;61;332;1493
201110;W96-8;86;7887;39047
201110;W96-8;87;1714;8885
201110;W96-9;01;272412;576643
201110;W96-9;02;129149;286461
201110;W96-9;03;34232;74827
201110;W96-9;04;695;3057
201110;W96-9;70;1313;6911
201110;W96-9;81;26892;61524
201110;W96-9;60;342;1850
201111;W96-1;01;39817;97316
201111;W96-1;02;11625;28858
201111;W96-1;03;2033;10469
201111;W96-1;04;831;1620
201111;W96-1;70;260;549
201111;W96-1;81;249;346
201111;W96-1;73;53;79
201111;W96-1;71;494;11469
201111;W96-1;76;710;5756
201111;W96-1;84;116;175
201111;W96-1;60;1375;3118
201111;W96-1;61;1331;2658
201111;W96-1;86;732;2165
201111;W96-1;87;241;667
201111;W96-2;01;31472;79504
201111;W96-2;02;17766;37255
201111;W96-2;03;4288;14057
201111;W96-2;04;1445;7391
201111;W96-2;70;262;2190
201111;W96-2;81;1296;2670
201111;W96-2;71;651;11884
201111;W96-2;76;777;10839
201111;W96-2;83;26;146
201111;W96-2;84;1199;3184
201111;W96-2;60;884;3220
201111;W96-2;61;227;1176
201111;W96-2;86;1680;8650
201111;W96-2;87;173;1020
201111;W96-3;01;82201;191075
201111;W96-3;02;37595;80976
201111;W96-3;03;14552;36051
201111;W96-3;04;259;848
201111;W96-3;70;98;321
201111;W96-3;81;1468;2571
201111;W96-3;71;1395;25990
201111;W96-3;76;2593;44044
201111;W96-3;83;365;672
201111;W96-3;84;6208;16028
201111;W96-3;60;7078;21334
201111;W96-3;61;2329;8193
201111;W96-3;86;1075;5217
201111;W96-3;87;561;2059
201111;W96-3;999;18;73
201111;W96-4;01;70416;137570
201111;W96-4;02;40819;82866
201111;W96-4;03;19770;51817
201111;W96-4;04;942;3197
201111;W96-4;70;79;190
201111;W96-4;81;2850;8609
201111;W96-4;73;1083;4293
201111;W96-4;71;2902;52259
201111;W96-4;76;1742;15068
201111;W96-4;83;123;345
201111;W96-4;84;4369;9626
201111;W96-4;60;2549;10350
201111;W96-4;61;997;3966
201111;W96-4;86;826;4669
201111;W96-4;87;424;3078
201111;W96-5;01;120525;245777
201111;W96-5;02;42635;91927
201111;W96-5;03;13132;28836
201111;W96-5;04;3128;14456
201111;W96-5;70;298;1961
201111;W96-5;81;4094;9030
201111;W96-5;73;1814;7718
201111;W96-5;71;1337;29528
201111;W96-5;76;1137;20240
201111;W96-5;83;159;230
201111;W96-5;84;4066;9566
201111;W96-5;60;2173;9467
201111;W96-5;61;863;5466
201111;W96-5;86;3221;16571
201111;W96-5;87;514;4669
201111;W96-6;01;92619;230823
201111;W96-6;02;40835;94322
201111;W96-6;03;7779;19880
201111;W96-6;04;1601;7353
201111;W96-6;70;225;809
201111;W96-6;81;5467;8660
201111;W96-6;73;458;3024
201111;W96-6;71;1382;25508
201111;W96-6;76;927;13733
201111;W96-6;83;527;704
201111;W96-6;84;4178;10527
201111;W96-6;60;6090;19213
201111;W96-6;61;3101;8754
201111;W96-6;86;1494;7881
201111;W96-6;87;608;3088
201111;W96-7;01;155051;442789
201111;W96-7;02;61772;167921
201111;W96-7;03;24377;70402
201111;W96-7;04;11605;47132
201111;W96-7;70;1196;7546
201111;W96-7;81;1213;2829
201111;W96-7;73;702;2442
201111;W96-7;71;170;3022
201111;W96-7;76;133;2005
201111;W96-7;83;1192;3034
201111;W96-7;84;3632;8348
201111;W96-7;60;7770;28945
201111;W96-7;61;1696;8114
201111;W96-7;86;16217;76347
201111;W96-7;87;2425;13431
201111;W96-8;01;31412;67289
201111;W96-8;02;10585;22284
201111;W96-8;03;2565;7156
201111;W96-8;04;90;364
201111;W96-8;70;315;2217
201111;W96-8;81;1065;3011
201111;W96-8;73;978;1974
201111;W96-8;76;107;236
201111;W96-8;84;1773;4557
201111;W96-8;60;598;2541
201111;W96-8;61;42;180
201111;W96-8;86;1009;5302
201111;W96-8;87;403;1696
201111;W96-9;01;263251;519940
201111;W96-9;02;112554;232170
201111;W96-9;03;29640;60913
201111;W96-9;04;352;1922
201111;W96-9;70;289;2935
201111;W96-9;81;18079;38842
201111;W96-9;60;243;1203
201112;W96-1;01;32324;85773
201112;W96-1;02;7654;19086
201112;W96-1;03;1307;7581
201112;W96-1;04;284;634
201112;W96-1;70;45;80
201112;W96-1;81;52;52
201112;W96-1;73;8;20
201112;W96-1;71;309;9150
201112;W96-1;76;526;4520
201112;W96-1;84;154;409
201112;W96-1;60;509;1210
201112;W96-1;61;241;475
201112;W96-1;86;433;1502
201112;W96-1;87;126;326
201112;W96-2;01;59129;196408
201112;W96-2;02;31568;98306
201112;W96-2;03;6261;21240
201112;W96-2;04;11702;46232
201112;W96-2;70;1563;5945
201112;W96-2;81;2166;5565
201112;W96-2;73;588;2468
201112;W96-2;71;731;12605
201112;W96-2;76;503;7991
201112;W96-2;83;145;420
201112;W96-2;84;2048;6848
201112;W96-2;60;2435;8692
201112;W96-2;61;1031;4623
201112;W96-2;86;9492;44664
201112;W96-2;87;1692;7720
201112;W96-3;01;69990;167881
201112;W96-3;02;38399;83268
201112;W96-3;03;12794;33641
201112;W96-3;04;399;1319
201112;W96-3;70;213;825
201112;W96-3;81;1211;3064
201112;W96-3;73;99;396
201112;W96-3;71;839;19123
201112;W96-3;76;2385;35550
201112;W96-3;83;710;1157
201112;W96-3;84;3535;10132
201112;W96-3;60;5212;14898
201112;W96-3;61;1967;6343
201112;W96-3;86;1673;7615
201112;W96-3;87;1106;3017
201112;W96-4;01;68936;142635
201112;W96-4;02;40895;92395
201112;W96-4;03;17741;49360
201112;W96-4;04;1493;5642
201112;W96-4;70;114;210
201112;W96-4;81;2845;5938
201112;W96-4;73;1443;5317
201112;W96-4;71;1994;44102
201112;W96-4;76;1544;11699
201112;W96-4;83;1358;1999
201112;W96-4;84;4046;10514
201112;W96-4;60;3176;11270
201112;W96-4;61;1349;5059
201112;W96-4;86;2668;11081
201112;W96-4;87;1546;6341
201112;W96-5;01;226931;704367
201112;W96-5;02;123035;413650
201112;W96-5;03;33091;105630
201112;W96-5;04;39855;178076
201112;W96-5;70;3185;13107
201112;W96-5;81;6392;16236
201112;W96-5;73;26593;122544
201112;W96-5;71;850;19885
201112;W96-5;76;1161;16179
201112;W96-5;83;1961;4343
201112;W96-5;84;6937;19151
201112;W96-5;60;16716;70754
201112;W96-5;61;8946;38472
201112;W96-5;86;45117;208003
201112;W96-5;87;11646;55161
201112;W96-6;01;104667;293860
201112;W96-6;02;62656;178524
201112;W96-6;03;13282;39835
201112;W96-6;04;12965;56159
201112;W96-6;70;1000;3933
201112;W96-6;81;7799;17726
201112;W96-6;73;1031;4126
201112;W96-6;71;1123;20749
201112;W96-6;76;714;11993
201112;W96-6;83;1286;3770
201112;W96-6;84;3513;11938
201112;W96-6;60;9575;32914
201112;W96-6;61;4549;16614
201112;W96-6;86;10978;50018
201112;W96-6;87;2246;10263
201112;W96-6;999;9;36
201112;W96-7;01;320635;1247906
201112;W96-7;02;182761;685057
201112;W96-7;03;90504;356705
201112;W96-7;04;73568;339697
201112;W96-7;70;12207;58415
201112;W96-7;81;3462;13324
201112;W96-7;73;3242;13258
201112;W96-7;71;172;3174
201112;W96-7;76;296;1593
201112;W96-7;83;3732;8160
201112;W96-7;84;7131;22923
201112;W96-7;60;37971;158608
201112;W96-7;61;11255;49019
201112;W96-7;86;118647;561577
201112;W96-7;87;17362;83377
201112;W96-8;01;65467;224458
201112;W96-8;02;32426;117656
201112;W96-8;03;12990;47131
201112;W96-8;04;6947;31942
201112;W96-8;70;2893;21203
201112;W96-8;81;1402;3717
201112;W96-8;73;1460;5300
201112;W96-8;76;99;180
201112;W96-8;83;729;1091
201112;W96-8;84;3687;12930
201112;W96-8;60;7132;33398
201112;W96-8;61;722;3036
201112;W96-8;86;24151;111150
201112;W96-8;87;4077;18267
201112;W96-9;01;289723;608503
201112;W96-9;02;120438;265002
201112;W96-9;03;35084;70266
201112;W96-9;04;837;3123
201112;W96-9;70;1236;5967
201112;W96-9;81;24163;48801
201112;W96-9;60;374;1727
201201;W96-1;01;34339;93872
201201;W96-1;02;6740;17208
201201;W96-1;03;984;6380
201201;W96-1;04;187;395
201201;W96-1;70;40;59
201201;W96-1;81;86;143
201201;W96-1;71;470;10400
201201;W96-1;76;563;5095
201201;W96-1;84;49;143
201201;W96-1;60;458;1050
201201;W96-1;61;148;272
201201;W96-1;86;268;989
201201;W96-1;87;89;241
201201;W96-2;01;71405;298977
201201;W96-2;02;42915;178195
201201;W96-2;03;9492;40240
201201;W96-2;04;18117;110952
201201;W96-2;70;810;4944
201201;W96-2;81;3121;9053
201201;W96-2;73;1665;8196
201201;W96-2;71;720;13056
201201;W96-2;76;809;10872
201201;W96-2;83;95;301
201201;W96-2;84;6977;28431
201201;W96-2;60;2997;14399
201201;W96-2;61;874;5963
201201;W96-2;86;13176;91031
201201;W96-2;87;1982;14079
201201;W96-3;01;68876;169425
201201;W96-3;02;34818;79881
201201;W96-3;03;13348;35846
201201;W96-3;04;497;1724
201201;W96-3;70;39;385
201201;W96-3;81;1520;4283
201201;W96-3;73;80;240
201201;W96-3;71;1395;22279
201201;W96-3;76;3023;43279
201201;W96-3;83;622;1203
201201;W96-3;84;5399;19162
201201;W96-3;60;3932;13128
201201;W96-3;61;2091;7034
201201;W96-3;86;1444;6378
201201;W96-3;87;653;2316
201201;W96-4;01;62784;137381
201201;W96-4;02;37626;93917
201201;W96-4;03;18502;52037
201201;W96-4;04;2475;11127
201201;W96-4;70;13;23
201201;W96-4;81;4496;13162
201201;W96-4;73;3905;12504
201201;W96-4;71;2904;50626
201201;W96-4;76;1834;14068
201201;W96-4;83;981;2305
201201;W96-4;84;6057;17805
201201;W96-4;60;3323;13049
201201;W96-4;61;1381;5297
201201;W96-4;86;2685;14966
201201;W96-4;87;1135;6171
201201;W96-5;01;247740;1029244
201201;W96-5;02;163817;774605
201201;W96-5;03;48489;206499
201201;W96-5;04;63664;386609
201201;W96-5;70;1855;18596
201201;W96-5;81;5715;20588
201201;W96-5;73;61703;287844
201201;W96-5;71;1491;26677
201201;W96-5;76;1560;20862
201201;W96-5;83;3241;13802
201201;W96-5;84;7730;29413
201201;W96-5;60;25068;134660
201201;W96-5;61;12712;67090
201201;W96-5;86;63715;438617
201201;W96-5;87;15395;102479
201201;W96-6;01;109855;357779
201201;W96-6;02;79951;284625
201201;W96-6;03;17750;64331
201201;W96-6;04;18106;97346
201201;W96-6;70;774;4214
201201;W96-6;81;12547;36133
201201;W96-6;73;2925;14824
201201;W96-6;71;1214;23625
201201;W96-6;76;902;12565
201201;W96-6;83;2343;7384
201201;W96-6;84;5544;21396
201201;W96-6;60;12789;49370
201201;W96-6;61;6159;26512
201201;W96-6;86;15469;93100
201201;W96-6;87;2947;16674
201201;W96-6;999;12;48
201201;W96-7;01;400998;1941111
201201;W96-7;02;256775;1262274
201201;W96-7;03;144729;721657
201201;W96-7;04;95982;653833
201201;W96-7;70;8891;68045
201201;W96-7;81;8124;39733
201201;W96-7;73;7524;35486
201201;W96-7;71;180;3188
201201;W96-7;76;484;3144
201201;W96-7;83;4659;12571
201201;W96-7;84;14798;75243
201201;W96-7;60;55790;285992
201201;W96-7;61;16292;85815
201201;W96-7;86;152722;1056513
201201;W96-7;87;21331;145145
201201;W96-8;01;91613;360675
201201;W96-8;02;53140;225999
201201;W96-8;03;25290;99573
201201;W96-8;04;10907;68899
201201;W96-8;70;2725;25700
201201;W96-8;81;2699;6706
201201;W96-8;73;3272;12163
201201;W96-8;76;63;495
201201;W96-8;83;1875;2449
201201;W96-8;84;8577;34907
201201;W96-8;60;12419;60603
201201;W96-8;61;1403;6678
201201;W96-8;86;32267;205239
201201;W96-8;87;5375;32158
201201;W96-9;01;198887;412595
201201;W96-9;02;80438;179718
201201;W96-9;03;25207;52863
201201;W96-9;04;333;1446
201201;W96-9;81;12751;27898
201201;W96-9;60;219;1097
201202;W96-1;01;34197;88735
201202;W96-1;02;6960;17904
201202;W96-1;03;1286;9544
201202;W96-1;04;179;372
201202;W96-1;70;39;75
201202;W96-1;81;38;75
201202;W96-1;71;457;10971
201202;W96-1;76;505;4854
201202;W96-1;84;58;63
201202;W96-1;60;568;1292
201202;W96-1;61;132;240
201202;W96-1;86;304;999
201202;W96-1;87;87;263
201202;W96-2;01;76187;342820
201202;W96-2;02;47687;208806
201202;W96-2;03;9829;43592
201202;W96-2;04;22090;131962
201202;W96-2;70;842;4038
201202;W96-2;81;2878;8634
201202;W96-2;73;1458;8563
201202;W96-2;71;636;11266
201202;W96-2;76;1034;11749
201202;W96-2;83;273;1044
201202;W96-2;84;6004;29484
201202;W96-2;60;3492;16727
201202;W96-2;61;1391;7245
201202;W96-2;86;18261;113760
201202;W96-2;87;2819;17154
201202;W96-3;01;60313;150169
201202;W96-3;02;32948;79110
201202;W96-3;03;13895;40643
201202;W96-3;04;598;2404
201202;W96-3;70;68;570
201202;W96-3;81;1625;4364
201202;W96-3;73;84;390
201202;W96-3;71;1287;24688
201202;W96-3;76;2630;42139
201202;W96-3;83;604;1163
201202;W96-3;84;5902;21924
201202;W96-3;60;4683;15069
201202;W96-3;61;2143;8577
201202;W96-3;86;1975;9215
201202;W96-3;87;712;2885
201202;W96-4;01;62213;136179
201202;W96-4;02;38968;107150
201202;W96-4;03;19721;61763
201202;W96-4;04;2798;13105
201202;W96-4;70;11;52
201202;W96-4;81;4962;13570
201202;W96-4;73;3893;15640
201202;W96-4;71;2782;53321
201202;W96-4;76;1847;15131
201202;W96-4;83;1504;3981
201202;W96-4;84;5953;19517
201202;W96-4;60;3619;15261
201202;W96-4;61;1456;6395
201202;W96-4;86;4155;22929
201202;W96-4;87;2204;12034
201202;W96-5;01;244487;1102555
201202;W96-5;02;170293;863477
201202;W96-5;03;53820;252915
201202;W96-5;04;74375;448952
201202;W96-5;70;2784;17780
201202;W96-5;81;6781;21716
201202;W96-5;73;52701;282908
201202;W96-5;71;1282;27474
201202;W96-5;76;1625;21577
201202;W96-5;83;3546;14149
201202;W96-5;84;7126;29186
201202;W96-5;60;33519;175830
201202;W96-5;61;18117;95580
201202;W96-5;86;94079;598075
201202;W96-5;87;24498;150655
201202;W96-6;01;107793;360254
201202;W96-6;02;82183;320383
201202;W96-6;03;18099;71540
201202;W96-6;04;18868;110539
201202;W96-6;70;805;5880
201202;W96-6;81;14353;41248
201202;W96-6;73;2887;15502
201202;W96-6;71;1306;23481
201202;W96-6;76;723;13073
201202;W96-6;83;2405;10108
201202;W96-6;84;6750;29040
201202;W96-6;60;13610;58423
201202;W96-6;61;7994;37405
201202;W96-6;86;20739;121839
201202;W96-6;87;4157;23579
201202;W96-6;999;10;40
201202;W96-7;01;412878;2084739
201202;W96-7;02;270360;1395851
201202;W96-7;03;155807;821470
201202;W96-7;04;119979;783339
201202;W96-7;70;11412;72495
201202;W96-7;81;7514;37979
201202;W96-7;73;7241;39708
201202;W96-7;71;167;2949
201202;W96-7;76;583;5041
201202;W96-7;83;5629;14730
201202;W96-7;84;14066;59101
201202;W96-7;60;69794;360353
201202;W96-7;61;22184;115334
201202;W96-7;86;208427;1354791
201202;W96-7;87;32419;202562
201202;W96-8;01;98045;414872
201202;W96-8;02;59300;260413
201202;W96-8;03;26992;114237
201202;W96-8;04;13848;88530
201202;W96-8;70;3083;21374
201202;W96-8;81;3189;9007
201202;W96-8;73;3182;13912
201202;W96-8;76;160;573
201202;W96-8;83;2115;2914
201202;W96-8;84;8246;35975
201202;W96-8;60;15041;75086
201202;W96-8;61;1628;7949
201202;W96-8;86;45562;278646
201202;W96-8;87;7766;47360
201202;W96-9;01;177832;353211
201202;W96-9;02;71275;156145
201202;W96-9;03;23503;47960
201202;W96-9;04;412;1620
201202;W96-9;81;12951;30852
201202;W96-9;60;235;1112
201203;W96-1;01;34699;89640
201203;W96-1;02;8734;24032
201203;W96-1;03;1950;11277
201203;W96-1;04;226;460
201203;W96-1;70;352;644
201203;W96-1;81;235;521
201203;W96-1;71;1073;12920
201203;W96-1;76;658;5793
201203;W96-1;84;72;141
201203;W96-1;60;691;1357
201203;W96-1;61;216;425
201203;W96-1;86;361;1400
201203;W96-1;87;100;294
201203;W96-2;01;66333;234557
201203;W96-2;02;37359;131269
201203;W96-2;03;6789;25821
201203;W96-2;04;12251;65235
201203;W96-2;70;720;2176
201203;W96-2;81;4515;7484
201203;W96-2;73;1442;11001
201203;W96-2;71;633;11404
201203;W96-2;76;1004;13243
201203;W96-2;83;214;693
201203;W96-2;84;3429;12703
201203;W96-2;60;2661;11286
201203;W96-2;61;741;3439
201203;W96-2;86;9008;52424
201203;W96-2;87;1360;7978
201203;W96-3;01;78622;188427
201203;W96-3;02;40992;89188
201203;W96-3;03;14484;38629
201203;W96-3;04;413;1470
201203;W96-3;70;239;1161
201203;W96-3;81;2247;4813
201203;W96-3;73;19;19
201203;W96-3;71;1389;26556
201203;W96-3;76;3044;47018
201203;W96-3;83;399;639
201203;W96-3;84;7249;26192
201203;W96-3;60;4871;16605
201203;W96-3;61;2274;7171
201203;W96-3;86;1585;6368
201203;W96-3;87;629;2196
201203;W96-3;998;9;9
201203;W96-4;01;68273;134915
201203;W96-4;02;45215;98996
201203;W96-4;03;21491;59024
201203;W96-4;04;1934;8395
201203;W96-4;70;166;280
201203;W96-4;81;5357;10259
201203;W96-4;73;3780;12435
201203;W96-4;71;2658;57580
201203;W96-4;76;1970;17444
201203;W96-4;83;1687;2884
201203;W96-4;84;6842;16893
201203;W96-4;60;2936;11333
201203;W96-4;61;1294;4868
201203;W96-4;86;1757;9577
201203;W96-4;87;889;5051
201203;W96-4;998;169;332
201203;W96-5;01;243649;831191
201203;W96-5;02;145308;571478
201203;W96-5;03;41462;156198
201203;W96-5;04;53228;281893
201203;W96-5;70;1581;10184
201203;W96-5;81;7849;19173
201203;W96-5;73;51269;244152
201203;W96-5;71;1490;29434
201203;W96-5;76;1599;22321
201203;W96-5;83;4375;12135
201203;W96-5;84;7491;25025
201203;W96-5;60;17574;83843
201203;W96-5;61;8330;40190
201203;W96-5;86;49966;288887
201203;W96-5;87;10627;56941
201203;W96-6;01;110001;312628
201203;W96-6;02;70843;220571
201203;W96-6;03;17505;55242
201203;W96-6;04;16617;79086
201203;W96-6;70;862;3592
201203;W96-6;81;12852;27269
201203;W96-6;73;1841;8566
201203;W96-6;71;1268;24588
201203;W96-6;76;807;13635
